age,income,employment_status,credit_limit,balance_to_limit_ratio,marital_status,sex,education_level,inflation_rate,interest_rate,exchange_rate_volatility,unemployment_rate,duration,loan_status,event
56,379.7264712097573,employed,963.1873199212828,0.44023672812312487,divorced,2,postgrad,113.69067919398088,13.176618370497291,21.3551504971557,14.020286438261081,4,active,0
44,563.9563868285074,unemployed,1028.0117122829954,0.07909472550479474,single,1,bachelor,88.9877606194545,19.737630719684752,13.364632845681069,12.48537462180816,11,closed,0
27,181.40125329366612,employed,660.9388825978228,0.26411880581258146,single,2,postgrad,73.10243378058425,18.618323524778912,13.510253175933885,13.04017204872585,8,default,1
43,588.0949475920797,unemployed,1723.5030026735262,0.1450596760975019,married,1,bachelor,117.20342480066196,22.16874842980481,17.266109511414488,10.98892087595587,32,default,1
36,496.07244021466374,employed,1454.918216576072,0.34464245759930123,divorced,2,postgrad,144.75021576405425,21.07834385466809,22.372410036891278,13.488745698736285,37,closed,0
56,610.4979908834296,employed,1180.635496117745,0.12057825936537216,divorced,1,high_school,121.74488120457495,18.2372687863169,17.043053737819587,16.44849859915772,60,active,0
20,544.7828268129323,employed,1021.6110583851234,0.5177780423520806,divorced,1,postgrad,127.68932695421293,17.795489056945723,11.512290287624428,14.11436832731696,3,default,1
62,772.8280859947688,employed,936.3373090296545,0.2290506178869762,divorced,2,postgrad,84.38108180313102,14.417745724079762,6.905887140067797,14.42862566475882,45,default,1
30,525.0449005295815,employed,714.4244619933293,0.21150460958675008,married,1,high_school,52.07140812494631,24.939307912032547,9.424368686682563,12.882049197919892,37,active,0
67,414.1188917749494,employed,1023.2441555556587,0.19627872082327022,divorced,2,high_school,144.70412566299524,22.296020907997647,15.366097251562325,7.490534791201195,36,default,1
45,524.4595006064568,employed,1077.3257620428253,0.18236175387586814,single,2,high_school,161.6354466821428,24.588840988975686,11.723362383996028,8.86600040810627,60,default,1
37,608.6596058072776,employed,627.4718273555127,0.2522517475269617,single,1,high_school,146.28420321309045,18.448019317622432,15.974838529953793,13.36462740199153,11,default,1
45,509.77201406514087,employed,1100.2529251734693,0.04065240918944571,married,1,bachelor,89.92642183060751,16.71582265652785,12.235379918818829,11.967182844119742,2,default,1
25,508.1183382407765,employed,953.4222853525754,0.3578187963663263,divorced,2,bachelor,65.36096983813468,14.60842466685386,9.709267843527943,13.319528659418484,55,default,1
58,359.60166243864893,unemployed,427.6577326367827,0.15550326169247852,divorced,2,postgrad,68.029519065413,21.794587918703296,9.114841842734645,17.02927025353222,21,default,1
56,367.4198164898104,employed,741.8844967661494,0.4235698184514463,divorced,2,postgrad,49.48802297157854,14.801033877358826,22.81177254686615,14.178107997688002,1,active,0
18,219.47894564006128,unemployed,875.9183399735067,0.44685219369483503,divorced,1,postgrad,96.77864144769863,29.24331534483275,19.444938745918215,15.776658617228465,14,default,1
20,849.9153486373879,employed,1566.306297202057,0.4449458737235301,married,2,bachelor,148.17033874247363,13.461787094532799,23.652589759139794,12.28404416841219,18,closed,0
30,251.22735292174298,employed,1166.9659373601276,0.3495493880605239,divorced,1,postgrad,95.7501210438327,21.36830059606251,17.699754503775516,9.578352967546682,47,closed,0
45,361.4189604408185,employed,599.3555292700325,0.3159843982220047,married,1,postgrad,109.06968701044825,27.83427353606893,12.850042956925805,11.826401522356978,9,default,1
66,356.3185468861605,employed,1145.8108868252912,0.49764687439639277,divorced,2,bachelor,141.26790892912626,22.995448796319046,21.616704612449688,9.585744558842586,26,default,1
42,678.9848753888882,employed,535.8088033184904,0.35301906041150677,divorced,2,postgrad,87.877140645028,20.878368562458895,14.83465999319116,16.674884870317342,32,closed,0
50,441.01006434159444,employed,1324.807316166122,0.348523207774895,single,1,bachelor,161.06594370158786,15.157581765190521,16.104208851451762,14.37117322960641,30,default,1
55,749.5484145347468,employed,858.6626044546364,0.39836736091044056,married,1,bachelor,159.7628322249236,13.09115405716148,14.785878104622405,13.561537489884838,60,default,1
23,365.3018751512263,unemployed,971.9091433782487,0.5924717736409679,single,1,high_school,96.06665983958553,23.85025054458793,0.2654789035799272,15.70782960668431,2,active,0
61,555.7988324447604,employed,1397.738994262657,0.6535663036221161,married,1,high_school,82.67397207942362,27.53073620387473,23.023675061474265,5.939830756430323,60,closed,0
62,332.93058934804856,employed,613.850929424725,0.06796828775507222,divorced,2,bachelor,120.9171413917094,17.80575004760914,17.455019729788766,13.764413854027978,43,default,1
49,929.0298255546777,employed,580.8645444661026,0.44717098881103223,divorced,1,bachelor,89.57425172443426,14.304692461918245,16.64911530434255,8.068062647086883,60,default,1
62,262.48031619409744,employed,824.9202020961985,0.11589173380314252,married,2,high_school,65.3033434879799,7.709152847254908,14.691119688647197,11.978232904603017,28,active,0
64,561.9641420454055,employed,1311.513655305795,0.28143334907335055,single,2,postgrad,138.4371596056894,15.096175781687311,15.817139101930655,11.064877222598357,30,default,1
38,626.7553761864197,employed,544.1961773569473,0.11956740938013885,married,2,postgrad,136.4934216183124,19.4317157875048,12.013605320768761,13.985209836290844,60,default,1
33,582.7598194902996,employed,150.35332056682932,0.19888562321116215,married,1,postgrad,104.66534811290683,27.99561620418367,18.082896761536354,12.684561866882866,60,default,1
38,462.94246822445837,employed,864.6523424773004,0.07044139226118197,divorced,1,bachelor,62.11405738815466,23.365668461164844,8.464508278004338,16.035351520835366,13,active,0
28,474.03586005331476,employed,1165.522239973276,0.4551597928900048,single,2,high_school,63.11421246347842,21.525427023533766,15.930342162352733,10.19430851720216,11,default,1
54,508.7622943958219,unemployed,1360.0785249216488,0.379625712051158,married,2,postgrad,103.21687865257458,17.999401693494345,17.807867352855524,14.127343168899852,34,active,0
53,470.5995996743023,unemployed,861.0515913743803,0.6618131445009781,single,2,high_school,85.00386896484903,17.08417141372022,14.006654330885485,12.486669650696495,60,default,1
52,692.7758233589819,employed,876.5720178651993,0.44064618606645983,single,2,high_school,89.76721203575175,27.028237987539818,16.854338962355122,7.094129189785342,19,active,0
36,942.1046003182703,employed,1346.1702202767242,0.06948792611562547,married,1,bachelor,130.6588946518001,21.00369270379195,10.043328038828749,9.244150624430901,52,default,1
37,388.5016429984333,employed,439.0774900913739,0.5095985612755747,single,2,postgrad,121.99537952267673,9.48699654039489,10.17086614552018,11.550365899433496,60,active,0
35,226.0394040841844,unemployed,883.4437674450973,0.1493362462553793,divorced,1,high_school,141.3442804149284,16.632301760513787,16.183585605131967,15.336877349675184,60,active,0
64,482.343590329749,employed,1057.1271669775174,0.314720980619649,divorced,1,bachelor,70.28130329868227,15.708919841141867,18.39274827310526,13.391169172671344,41,active,0
58,1015.9418675308638,employed,1134.7656163855104,0.10387418789996018,divorced,1,bachelor,89.70425293939864,17.268679954112677,5.625671722491445,8.497497528357858,25,closed,0
66,339.26508640605385,employed,847.0579920427352,0.5929483893002673,divorced,1,bachelor,122.76945086380339,22.814553301425427,17.61010317555383,11.579051315858521,60,default,1
31,827.8233610888135,employed,1010.3323035117525,0.14932316516690733,single,2,postgrad,113.44235023038675,19.462775591028752,12.283992498118314,18.05341934637909,47,default,1
32,835.5401628152881,employed,253.50179397610316,0.17296957661999926,divorced,1,postgrad,145.97141147762866,19.61567296498169,14.035969563462938,12.333670004522574,60,default,1
48,389.28235165840107,employed,802.5254762998455,0.5397535652724146,married,2,bachelor,112.61610117712208,26.567365806626185,8.302410382174815,11.018023274782813,21,default,1
18,613.796615837055,employed,1136.0526137663403,0.20638116668271503,divorced,1,postgrad,155.44327312316656,16.51769455106656,10.74191379906646,13.475218922268661,55,closed,0
20,825.6793246257076,employed,705.3117897235961,0.5549298642100525,married,2,postgrad,116.20053405169422,29.320997629436746,19.830626627651554,14.29017923874591,14,active,0
33,424.1744518025026,employed,1017.6952664768792,0.26469616515204925,married,2,high_school,131.86502342765982,16.64346204314457,15.164316869901066,10.631494957559823,14,active,0
40,459.2839279795277,employed,1134.0617502408095,0.20752197434122818,divorced,2,bachelor,90.29455159646629,20.445990983062856,13.086107991452208,13.507724323114312,60,closed,0
28,383.66381721027125,employed,897.2352397426705,0.053680119741308374,divorced,2,bachelor,100.42861635651967,18.593982022986165,14.417558236844826,11.013331509987573,36,default,1
29,297.0486538614266,employed,1051.1391312989713,0.44520273384232933,single,2,postgrad,127.32833211518425,20.617095667504806,17.446059123321504,14.157982805488315,57,active,0
27,370.1444909867986,unemployed,711.1802304146163,0.6184913264668911,married,1,bachelor,148.38934511779163,22.222959975365644,17.202472480816688,12.509079473913852,15,active,0
49,255.2119466475487,employed,938.016616091186,0.3079636847431777,divorced,2,bachelor,121.87710847932259,22.169176200444383,14.624864998015996,13.445903481158677,45,active,0
33,506.81669365184524,employed,1183.0648508767667,0.6201983383691245,single,1,bachelor,97.50484684196141,16.2344133468971,20.46479555448334,9.722449361497487,29,closed,0
25,346.00535378827163,employed,1047.0918882905303,0.15909065280331444,divorced,2,postgrad,141.32005088585026,14.385426612762146,19.85231318453333,9.536140847781422,45,active,0
55,546.7571823581495,employed,824.0406191308193,0.3646050375441866,divorced,1,postgrad,34.24064031160357,32.515858954528554,17.06686014565198,14.836491913978184,17,closed,0
29,188.82087075927456,employed,1067.264921287238,0.1976561346945491,divorced,1,postgrad,57.332964954793795,17.580078301997233,15.273058914550353,11.76181085584352,60,closed,0
41,566.1760464428914,employed,1214.3829371909853,0.5660612912767989,married,1,high_school,120.44902671005167,23.496062193359933,18.286605475597696,12.855104226298085,60,default,1
45,666.7057923217849,unemployed,385.0176164267566,0.2127014778705359,divorced,2,bachelor,100.42325068759375,11.961793447384016,16.571337109005917,11.08081371874044,15,active,0
25,101.25287148570891,employed,1347.7222194867693,0.3177348235421192,single,1,high_school,118.16540953372495,18.601936400476617,20.304000359029736,14.69618032204093,17,active,0
45,574.8113139695145,employed,899.1235783956784,0.45414648296824117,divorced,2,postgrad,101.93222567295827,19.364003080087784,19.49780688369154,10.176570059911027,54,default,1
53,745.5337984946584,employed,1127.6469799720692,0.545266438474012,divorced,2,high_school,117.12837083811618,22.36407534963916,9.908730492911356,11.593196280297352,59,default,1
43,258.0717962617589,employed,1359.1740770935685,0.6096707303826775,single,1,bachelor,75.56791537020428,6.387729295040305,9.570184146291467,14.357978438109395,60,default,1
25,834.5144773675406,employed,588.4978908308602,0.0540647978366633,single,1,bachelor,117.11458258239072,20.830703065391653,11.493752277979619,15.518903097492798,57,default,1
67,583.8038018732091,employed,787.167699271736,0.45879491919932563,married,2,postgrad,129.83243584622753,14.251292723160535,19.880693450334604,10.42872212691995,24,closed,0
45,358.99762884831824,employed,913.4353912372885,0.2797013575382582,married,2,postgrad,136.61651811793698,21.62172855597462,7.118455016143772,17.879051945867648,25,default,1
45,488.8461844684588,employed,764.8739436626715,0.3072771084580013,married,2,high_school,160.406628839461,14.818354015809184,16.973786945539967,12.93972508108085,14,default,1
54,611.6653825043445,employed,1520.4809727510426,0.32623161549080326,married,2,postgrad,107.3229533050716,15.722586520372094,16.812715455464808,8.871215214573787,8,closed,0
58,515.2010782824823,employed,742.9683718519622,0.10722526643173298,single,2,high_school,108.21733260541536,18.63186194803366,20.813240293430965,13.107156145769904,58,active,0
53,607.7511984892739,employed,833.33596615394,0.3770639818680073,divorced,2,bachelor,54.304826074784565,14.738352651984023,15.901693453319437,10.851002356549627,4,active,0
44,315.8652813841268,employed,1061.316709480893,0.16405303958143092,divorced,1,bachelor,84.05765796584726,17.622327766323224,8.283953047080496,13.30220546154953,60,active,0
34,533.8721648072155,unemployed,639.3551421771733,0.09330735258658554,divorced,2,bachelor,94.20753777980163,14.033121157283423,10.203225196759385,11.871431257018987,60,active,0
26,217.25710061900395,employed,881.2957864731209,0.42918851852003115,married,2,bachelor,131.50958656829064,10.834147741506362,9.090022390510876,12.222821070570435,60,default,1
50,477.7547877302599,employed,1095.2359783750526,0.4391404412077546,single,1,bachelor,81.66996627731112,25.089785262146798,12.310280168334298,9.265219870241562,60,default,1
37,319.21847170704206,employed,900.1418786852466,0.4907174735759635,single,1,high_school,123.89020059246496,13.519756535880358,14.085492162880366,14.97018369214908,26,default,1
30,352.8940114820467,employed,971.9839423300156,0.23375009773159186,single,1,bachelor,99.9513484910986,19.10659556196008,9.172792368894715,8.531617898546903,60,closed,0
45,747.2186350420875,employed,841.2003662654888,0.5873590601705874,divorced,2,high_school,94.68495654655715,23.764455407468926,22.353309953261444,8.673705313785014,8,active,0
65,718.2620241188538,employed,545.6589072457699,0.27353861055878254,married,1,bachelor,107.4668190739977,16.925279487419786,8.373593140237794,13.10208104744246,1,default,1
46,621.8276241814353,unemployed,1096.4779634017716,0.5338089235523403,single,1,high_school,88.26530883241472,15.87417050127231,21.730517119312402,16.80853274153391,60,active,0
30,281.53744706548423,employed,1526.4799214941725,0.4977652419867526,married,2,high_school,87.12888255722004,21.131190443337108,20.925815157196702,10.94222070880678,3,default,1
63,436.71831006103963,employed,1005.5204892350314,0.19639232316728122,single,2,high_school,48.856422826296566,25.58966911363576,19.491512748445174,14.102916968111897,60,default,1
52,742.6195399958367,employed,1067.5792351742648,0.20698281621196843,married,2,postgrad,92.56137378016331,14.153423674567655,11.531166962516249,15.220020530590636,56,closed,0
23,528.343382727981,unemployed,1207.8168265350578,0.3092807852183382,single,2,high_school,85.6009556155382,19.249260839912804,16.712254395884507,14.444053311882207,60,default,1
35,963.8659079963388,employed,619.2008510359902,0.6464823574417933,married,1,high_school,84.52057031952762,11.337527025163363,8.613144332246911,11.066375132478957,14,active,0
68,578.6635678788743,employed,1510.7543974388816,0.2201679526464557,single,2,bachelor,112.50619187770121,18.03399498158905,19.554535175168745,8.726859848417776,56,default,1
22,538.4098232980064,employed,1060.6986389268407,0.3283080109753143,single,1,high_school,119.7589585837153,20.17102342269038,14.630076092318655,5.377357302985935,2,active,0
64,438.1767071594997,employed,1489.5570697267326,0.33252998755671026,married,2,high_school,106.96583513926983,15.726876791224672,12.953398927066573,11.21147850161282,60,active,0
42,526.7081809564564,employed,780.0901013428032,0.21432489810933478,married,1,postgrad,129.86245571348422,17.715040830873843,8.881275766718653,15.534262105686524,9,default,1
19,469.5060327238912,employed,1545.4185767673475,0.572961885670593,divorced,2,bachelor,117.26685777491096,12.95886615846275,2.612469406854917,8.627502045714198,59,active,0
27,641.6217353377181,employed,1232.546648210435,0.20519381117795477,married,2,postgrad,91.14831430583074,20.385393056907468,9.80729571482122,14.100629542556296,12,default,1
47,691.3404633589168,employed,1165.9120257557074,0.3413790661984561,single,2,postgrad,86.11431142856861,25.278471244415748,20.56399097806453,9.149542409844383,3,default,1
67,342.8021078984101,employed,1070.2073363059444,0.36965400535978404,single,1,postgrad,109.3846671030054,14.514280651147683,12.98583285762598,12.318217729160514,32,default,1
62,233.7534092884444,employed,925.4414145776652,0.44574191783478245,married,1,high_school,117.21301329705702,16.886641167238086,14.153355714424764,14.123374842465052,9,active,0
22,132.75892537934067,employed,1360.1594975421617,0.3298240899255619,divorced,1,postgrad,141.93532921094496,22.51273123227091,18.277771791442262,10.021513689484717,60,closed,0
50,601.5982653825088,unemployed,1042.107960954414,0.1697069302969916,married,2,postgrad,135.73519134820287,26.06045359661368,24.028344390581324,12.511454042090742,13,default,1
18,279.32667876522527,unemployed,409.8790889238543,0.5634015339795546,single,1,bachelor,83.75580980478493,12.534050938955343,21.625023274728193,10.754725989824014,20,default,1
35,100.0,employed,664.8440614878994,0.010196305733309296,single,2,bachelor,96.93981159618215,19.156076312920252,10.138324980919059,14.11544597681453,41,default,1
49,577.7157209061928,unemployed,944.2462743421759,0.24975737013497698,divorced,2,bachelor,120.1305341475331,21.415654111597625,5.287147142812968,12.705951505453912,16,default,1
64,998.5999034865581,employed,1092.9996949496665,0.28196937401071487,married,2,bachelor,132.03993334176914,19.48971804685576,26.79807129550052,12.169523023287802,23,default,1
66,498.78581769202134,employed,983.0234533300312,0.40258254268631727,single,1,postgrad,128.16908406114376,7.616039665614565,26.344958058297266,16.67504988042593,60,default,1
28,667.6981548903284,employed,1365.6912369380989,0.19538293948857569,single,2,bachelor,98.0836650150596,22.50545004654386,15.942267982146413,13.986918427104907,9,active,0
38,516.365871709513,employed,414.66944078841254,0.39933212326921586,single,1,high_school,62.379320427144506,27.59668175545322,8.647558772090893,9.928944401621132,4,default,1
43,480.22206936177145,employed,1043.0763809515481,0.32099579652469723,married,2,postgrad,70.03190871263226,20.58330875584752,19.816132669469695,11.742408297606714,19,closed,0
42,683.8152965975537,employed,454.6062323838536,0.39945070041779657,married,2,bachelor,108.17900542958243,14.844469733528683,14.46008156993695,11.772303644761017,27,default,1
39,441.9450911622697,employed,1227.9136886452504,0.4488438519283061,divorced,2,postgrad,110.26676738273036,17.434363768178585,14.435094384466948,12.240958717875635,39,active,0
44,553.4784628143806,employed,971.6623856673991,0.37861394276732835,single,1,bachelor,67.03961879696845,28.849565338277966,19.472294215525643,19.573527829822485,23,default,1
66,564.3395612392027,employed,1125.8829916072355,0.4650848299745363,single,1,postgrad,101.33708832667816,24.549812704302795,16.671873734366493,13.11255567813299,60,closed,0
30,366.3819092713902,employed,740.8351118230702,0.34548953893602097,divorced,2,bachelor,118.9367307091535,23.200133091921646,9.070925444925274,5.892292289685672,2,default,1
50,698.4084699073046,employed,1383.8394794973253,0.164556678652816,single,1,high_school,65.46320027478568,21.78206291767188,13.37629032459013,10.371603084849104,28,active,0
51,465.0080486609183,employed,1312.5173992176553,0.1366464192248491,divorced,1,bachelor,133.14991605413243,16.694314439045137,18.305764643306734,6.2028837375125745,24,closed,0
58,348.850968101431,unemployed,1175.0632909035662,0.36716886306510804,divorced,2,postgrad,88.67406554320524,18.997144096721158,17.55126111202509,11.010605228862481,52,default,1
52,607.3019687140807,unemployed,961.1448259409677,0.1466526371833348,single,2,postgrad,137.72839337729954,19.61038632160742,16.31008287179238,6.038069310820715,60,default,1
18,320.30640364179254,employed,1173.9571855885397,0.03959656491633954,married,1,high_school,83.99642662672298,22.74787158032222,19.66711477237932,9.385228586794716,35,default,1
38,505.63623147382566,unemployed,787.9322296037953,0.5967975038025918,married,2,postgrad,69.20123551347463,27.544594471334516,13.191415060913677,7.43783541109764,60,closed,0
65,498.1762006711593,employed,1256.6666977062137,0.6429565418317447,married,2,high_school,86.25589030474842,25.591690683965638,15.89334887609536,13.152480533902432,17,closed,0
23,717.1791131663156,unemployed,1494.8442682971763,0.14532007470929792,married,1,postgrad,97.1455563076804,12.903078221019797,-1.8778955008880018,12.001618087886635,1,closed,0
45,594.9396465759905,employed,1321.183167993756,0.2151998557400064,single,1,postgrad,88.34560279685557,21.119974844505244,12.75174903078593,12.908886922496194,9,active,0
34,494.9946082509712,employed,781.1192590577772,0.16813499932082843,divorced,2,high_school,93.5199573528066,23.683816725839485,18.81951454287822,11.686345834294421,25,closed,0
22,663.5532598400574,employed,1108.4251951819308,0.35865151241403903,divorced,1,postgrad,110.01895449028571,23.094301650723178,13.048027664414288,7.817106749386746,19,active,0
48,778.0415098034626,employed,612.0575368724056,0.16118621192947327,single,1,postgrad,94.86461890610802,16.8538311830629,12.66886304141444,13.540564107764206,5,active,0
22,611.5620612703724,employed,1171.7170933527027,0.1980749629322979,married,2,high_school,98.01662818143978,34.57054607884181,9.792735241125907,17.76667368080836,28,default,1
55,502.0705239686761,employed,1135.1810238587616,0.42307013488049805,divorced,2,bachelor,48.72320802392212,13.614577188344406,20.016829463645728,13.22763773581964,20,default,1
20,237.6327535299681,employed,439.05509814035076,0.10168847227389954,single,2,high_school,111.75094048031418,14.584057766669751,17.742316367702852,10.722226202047302,6,default,1
40,286.9772673849255,employed,651.4648468262908,0.3039864056944973,single,2,postgrad,97.32390106924996,21.16797540630788,19.127072989115426,7.715798471683665,17,default,1
54,438.95505912906646,employed,915.0583309768699,0.0932043709013969,married,1,bachelor,148.3087894144861,30.584015274819265,6.368930190210552,9.275799087720104,60,closed,0
54,378.09755956814337,unemployed,909.7420758577521,0.13766859448242402,single,1,bachelor,71.81304498238126,15.819025746479145,14.19774978367183,13.359118969716176,17,active,0
27,462.6057394029108,employed,637.1569193743585,0.08085886008776844,divorced,2,bachelor,45.75114014501457,18.67085817176504,13.599444961249969,15.219354080398125,60,active,0
27,511.32998497942145,employed,1116.6936188056552,0.2637039916695148,divorced,2,high_school,118.54205481790126,25.386468365078464,13.597141467007237,12.782598524165929,47,closed,0
36,605.9385508713461,employed,1075.4420826821536,0.2999989955419524,single,2,bachelor,110.39581054939,19.91068922556133,11.919862281410222,14.39966186911795,27,active,0
34,485.90024438818176,employed,941.7192604064442,0.02798350076654308,divorced,2,bachelor,69.74700938406562,18.32698072734852,13.269478641099923,14.123034732081729,13,default,1
38,597.3003287652404,employed,773.2625499524911,0.2504144814476039,single,1,bachelor,54.107531349877256,22.8281645094336,19.24822391353326,13.519603174157753,23,default,1
31,512.8948829620241,unemployed,1314.612137924969,0.07901370765622755,divorced,1,postgrad,146.1219019205287,21.362589951147967,5.435743233260853,10.024579214216232,44,default,1
26,104.90668672922573,employed,1496.6221339264885,0.6539070556854912,married,2,high_school,142.42331171820345,25.152193928183955,23.88647384015227,12.521770535925457,21,default,1
63,312.1329212362491,employed,854.9315548460388,0.4509939487709603,divorced,2,high_school,25.37629723881612,26.457344445326818,17.419205625132307,9.454866588353585,12,active,0
18,471.1824888556769,unemployed,816.3499248535538,0.3320008315966244,married,1,postgrad,86.25330912230497,21.53501530002681,14.788340521698936,12.052286858874306,6,closed,0
68,258.0610514317785,employed,1147.3622996235988,0.46022285720393047,married,1,bachelor,149.92576164351698,21.458663626891546,19.53417073186463,12.992590593200736,60,active,0
62,619.9857459992409,employed,892.5911860759041,0.22138573813787707,single,1,postgrad,85.718123266664,21.07055491143067,7.740826274157825,17.036351422160564,29,default,1
30,806.1501664687395,employed,958.1808398010297,0.41973697615822614,married,1,postgrad,85.28163297920042,22.445652783246437,11.67649547424493,8.070804076897105,49,active,0
21,743.7523703394634,employed,1221.8959455174015,0.1423201089770203,divorced,2,bachelor,91.51722017111895,20.27585318935732,14.39462283804723,13.444522892973916,33,default,1
18,457.3114258139584,employed,427.1931737478121,0.2562395342290904,divorced,1,bachelor,66.37309078695522,19.996957588388554,21.82780185216089,16.443709774870783,60,default,1
66,798.1452273699904,employed,1395.4906974558007,0.12757284673255387,married,1,high_school,48.85672767315867,25.983135604136212,14.76751709436721,14.27654329751639,39,closed,0
57,529.7334914404223,employed,1021.8041572988024,0.753457172358904,single,1,bachelor,131.57641932204245,27.580580901775214,17.25027335592573,14.498836328475125,32,default,1
49,432.58280577639215,unemployed,876.552056631346,0.03826143912083909,married,2,postgrad,44.71189281256973,12.462235276832896,12.052105020319361,13.763084705603436,60,default,1
51,377.31946729181203,employed,973.2297537335653,0.08385604092061551,divorced,2,postgrad,107.41814356326267,20.050105758702845,17.434210344837453,15.89500346932625,60,closed,0
45,439.5060627023743,employed,988.7288065061556,0.1472667855195153,divorced,1,bachelor,126.59738478272949,16.556527832773828,23.386197964872284,8.737565495662896,5,default,1
48,422.36463629175427,employed,480.63960896652236,0.5223169476065463,married,1,high_school,56.46321103296525,18.445142667569637,19.97763345837057,7.8422200020892605,9,default,1
25,534.0832444750976,employed,1448.4814682359709,0.24067820649124144,married,2,postgrad,72.27194792214786,22.01258104867661,14.592720061110603,11.980997578604232,60,default,1
56,532.114796209973,employed,1012.3976896811855,0.16309698194543631,married,2,bachelor,136.3953756517477,23.347191857712343,18.37745423632735,5.516513689284871,60,default,1
43,500.6092040306829,employed,1132.9006391342125,0.39366537538113805,divorced,1,high_school,115.9867516068112,19.439367781943275,17.88758477303606,15.691937412534035,39,closed,0
51,587.3876339492699,unemployed,1285.4649311722128,0.7313887034077508,divorced,2,high_school,81.48142879363338,10.433298326385986,17.53293835848638,15.662145586486325,40,active,0
20,738.1292549572682,employed,693.6512627319099,0.19802573757255126,divorced,1,postgrad,136.06747010083512,15.174772097119103,20.559766804302043,10.699948334746422,49,default,1
67,689.9108270882648,employed,1142.0415697105686,0.42426472247948044,single,2,postgrad,136.19607170362906,24.482498351000828,20.52238851918733,10.88768821001847,28,default,1
29,203.02040631001933,employed,919.707672730362,0.45313610974004515,divorced,1,high_school,108.07158079047122,6.297867889825344,14.364207015625578,11.782957574547986,57,closed,0
18,100.0,employed,1254.0312325649481,0.16137387275917656,divorced,1,high_school,72.9951931637901,25.93713575841,18.209395307388846,12.15606195131886,5,closed,0
61,686.8639822478548,employed,361.83177389455136,0.08403141133803967,single,2,high_school,87.59653889584614,22.606149953222708,13.08452539420103,12.381521757582856,60,default,1
22,226.6242603169158,employed,970.2717099276193,0.17318531122180753,single,1,bachelor,108.5916023186617,26.58088040765011,10.384638018422113,13.67469632063491,60,default,1
47,455.0469196214633,employed,819.1538032648116,0.3488472438861067,single,2,postgrad,94.34215512557535,19.0071540655952,13.652531221480068,11.482120940974566,49,default,1
47,265.9773947881281,employed,1129.6788851902465,0.26933320198233174,single,2,high_school,128.16871534704555,9.692972879885476,14.618609241302087,14.829579910433381,19,default,1
34,139.60391248399606,unemployed,1141.0132562104607,0.2190969919273949,single,2,postgrad,54.106777596719915,22.15181320753249,6.692095054110039,13.33784333137591,8,closed,0
65,608.2925456409575,unemployed,787.7122315533921,0.13844417239497292,single,1,postgrad,55.17209412801284,26.373265620191706,19.3016627970836,10.179109662382093,26,closed,0
64,651.8310320605294,employed,786.3478407471869,0.14654278243889482,married,1,postgrad,105.42613334447297,24.623609027567106,1.163372886988011,16.00533800341229,54,closed,0
40,384.6979198546561,unemployed,966.8003894328011,0.3410801952659176,married,1,high_school,85.25366758579287,16.686542582559824,28.57408469743161,7.925229041632539,50,active,0
32,100.0,employed,731.0073318054376,0.22662661650385416,married,2,bachelor,81.18854155906777,20.433805377313234,22.509395668981593,11.72350256753557,24,closed,0
54,390.75111034950345,unemployed,1252.595108635638,0.248131863936149,married,1,high_school,46.95829842476808,17.33581865610038,13.694956379138432,14.900752203226403,47,closed,0
38,578.3608010805093,employed,889.2378398657662,0.011288886856373222,divorced,1,postgrad,100.58637534394545,15.90366767905314,15.047131802818866,9.830780685263566,60,default,1
31,204.21768624517426,unemployed,127.90353420350755,0.1796304257336534,single,1,high_school,98.41734675997704,24.776942855899254,16.514859367936417,12.928666940301454,1,default,1
19,536.6719839558311,unemployed,887.5533830134582,0.5184896742641242,divorced,1,high_school,119.60436945855221,14.012338443674189,12.05419806005529,13.630018790997145,29,default,1
28,496.9380301654009,employed,688.4368537468083,0.49392221609647996,single,2,postgrad,102.06718399362916,15.530917847091937,15.963095737934681,9.418428396056283,60,default,1
68,615.8582999202176,unemployed,510.6172553617164,0.46787091326335545,single,1,postgrad,96.0218776527851,14.479871832638072,14.280000111491695,11.782566841217895,39,closed,0
56,523.9160736828306,employed,628.7720085332282,0.4445010010555506,divorced,2,high_school,135.31001910371012,12.548762383504766,14.52863641384517,11.53048850937237,52,default,1
55,305.3862118236889,employed,1032.822541549891,0.2792707649792415,married,2,high_school,60.6259808965435,20.732071459213017,15.907305317403193,10.344786444503121,36,default,1
51,739.3143003328983,employed,1398.5922484744692,0.459735829054941,divorced,2,high_school,116.09167656542729,25.807515242409877,8.432361008230028,18.905024556152323,60,default,1
55,468.294085394606,employed,1093.955342159494,0.1676482459134817,divorced,2,high_school,49.86558505613954,19.07561621877367,15.19784862066824,9.710680939663572,2,default,1
67,494.5390920980136,employed,818.0489835352781,0.49029515395421974,single,1,bachelor,74.84914359997578,12.471260997179169,15.817238733087386,15.01479088220365,33,closed,0
51,313.3464081853608,employed,1136.7712585512108,0.1905332437639825,single,1,high_school,63.620286021300586,24.19972269871014,15.644248106779571,10.821596949356575,4,default,1
35,411.34354976169794,unemployed,862.2729069343025,0.42833865643320157,single,1,bachelor,123.45827606355755,28.428508770174858,13.920846222819227,8.740091433344155,8,default,1
47,323.0394571946198,employed,791.6198892510566,0.38421558326519695,married,2,postgrad,98.03769299213818,16.76878837926703,20.68928887984686,12.308442729465206,24,active,0
